2.8773592013546048 2.778633481835989 0.0,2.8284271247461903 2.82842712474619 0.0,4.0 4.0 4.0
2.8773592013546048 2.778633481835989 0.0,2.8284271247461903 2.82842712474619 0.0,4.0 4.0 -4.0
2.8284271247461903 2.82842712474619 0.0,2.778633481835989 2.8773592013546043 0.0,4.0 4.0 4.0
2.8284271247461903 2.82842712474619 0.0,2.778633481835989 2.8773592013546043 0.0,4.0 4.0 -4.0
2.778633481835989 2.8773592013546043 0.0,2.727993440249994 2.925414806476682 0.0,4.0 4.0 4.0
2.778633481835989 2.8773592013546043 0.0,2.727993440249994 2.925414806476682 0.0,4.0 4.0 -4.0
2.727993440249994 2.925414806476682 0.0,2.676522425435433 2.972579301909577 0.0,4.0 4.0 4.0
2.727993440249994 2.925414806476682 0.0,2.676522425435433 2.972579301909577 0.0,4.0 4.0 -4.0
2.676522425435433 2.972579301909577 0.0,2.624236115962029 3.018838320891088 0.0,4.0 4.0 4.0
2.676522425435433 2.972579301909577 0.0,2.624236115962029 3.018838320891088 0.0,4.0 4.0 -4.0
2.624236115962029 3.018838320891088 0.0,2.5711504387461575 3.064177772475912 0.0,4.0 4.0 4.0
2.624236115962029 3.018838320891088 0.0,2.5711504387461575 3.064177772475912 0.0,4.0 4.0 -4.0
2.5711504387461575 3.064177772475912 0.0,2.51728156419935 3.1085838458278836 0.0,4.0 4.0 4.0
2.5711504387461575 3.064177772475912 0.0,2.51728156419935 3.1085838458278836 0.0,4.0 4.0 -4.0
2.51728156419935 3.1085838458278836 0.0,2.462645901302633 3.152043014426888 0.0,4.0 4.0 4.0
2.51728156419935 3.1085838458278836 0.0,2.462645901302633 3.152043014426888 0.0,4.0 4.0 -4.0
2.462645901302633 3.152043014426888 0.0,2.4072600926081935 3.1945420401891713 0.0,4.0 4.0 4.0
2.462645901302633 3.152043014426888 0.0,2.4072600926081935 3.1945420401891713 0.0,4.0 4.0 -4.0
2.4072600926081935 3.1945420401891713 0.0,2.3511410091698925 3.23606797749979 0.0,4.0 4.0 4.0
2.4072600926081935 3.1945420401891713 0.0,2.3511410091698925 3.23606797749979 0.0,4.0 4.0 -4.0
2.3511410091698925 3.23606797749979 0.0,2.2943057454041846 3.276608177155967 0.0,4.0 4.0 4.0
2.3511410091698925 3.23606797749979 0.0,2.2943057454041846 3.276608177155967 0.0,4.0 4.0 -4.0
2.2943057454041846 3.276608177155967 0.0,2.236771613882987 3.316150290220167 0.0,4.0 4.0 4.0
2.2943057454041846 3.276608177155967 0.0,2.236771613882987 3.316150290220167 0.0,4.0 4.0 -4.0
2.236771613882987 3.316150290220167 0.0,2.1785561400601083 3.354682271781696 0.0,4.0 4.0 4.0
2.236771613882987 3.316150290220167 0.0,2.1785561400601083 3.354682271781696 0.0,4.0 4.0 -4.0
2.1785561400601083 3.354682271781696 0.0,2.1196770569328196 3.392192384625704 0.0,4.0 4.0 4.0
2.1785561400601083 3.354682271781696 0.0,2.1196770569328196 3.392192384625704 0.0,4.0 4.0 -4.0
2.1196770569328196 3.392192384625704 0.0,2.0601522996402166 3.4286692028084493 0.0,4.0 4.0 4.0
2.1196770569328196 3.392192384625704 0.0,2.0601522996402166 3.4286692028084493 0.0,4.0 4.0 -4.0
2.0601522996402166 3.4286692028084493 0.0,2.0000000000000004 3.4641016151377544 0.0,4.0 4.0 4.0
2.0601522996402166 3.4286692028084493 0.0,2.0000000000000004 3.4641016151377544 0.0,4.0 4.0 -4.0
2.0000000000000004 3.4641016151377544 0.0,1.9392384809853485 3.498478828557583 0.0,4.0 4.0 4.0
2.0000000000000004 3.4641016151377544 0.0,1.9392384809853485 3.498478828557583 0.0,4.0 4.0 -4.0
1.9392384809853485 3.498478828557583 0.0,1.8778862511435634 3.5317903714357075 0.0,4.0 4.0 4.0
1.9392384809853485 3.498478828557583 0.0,1.8778862511435634 3.5317903714357075 0.0,4.0 4.0 -4.0
1.8778862511435634 3.5317903714357075 0.0,1.8159619989581872 3.564026096753471 0.0,4.0 4.0 4.0
1.8778862511435634 3.5317903714357075 0.0,1.8159619989581872 3.564026096753471 0.0,4.0 4.0 -4.0
1.8159619989581872 3.564026096753471 0.0,1.7534845871563098 3.595176185196668 0.0,4.0 4.0 4.0
1.8159619989581872 3.564026096753471 0.0,1.7534845871563098 3.595176185196668 0.0,4.0 4.0 -4.0
1.7534845871563098 3.595176185196668 0.0,1.6904730469627978 3.6252311481465997 0.0,4.0 4.0 4.0
1.7534845871563098 3.595176185196668 0.0,1.6904730469627978 3.6252311481465997 0.0,4.0 4.0 -4.0
1.6904730469627978 3.6252311481465997 0.0,1.6269465723032008 3.6541818305704035 0.0,4.0 4.0 4.0
1.6904730469627978 3.6252311481465997 0.0,1.6269465723032008 3.6541818305704035 0.0,4.0 4.0 -4.0
1.6269465723032008 3.6541818305704035 0.0,1.5629245139570949 3.6820194138097615 0.0,4.0 4.0 4.0
1.6269465723032008 3.6541818305704035 0.0,1.5629245139570949 3.6820194138097615 0.0,4.0 4.0 -4.0
1.5629245139570949 3.6820194138097615 0.0,1.4984263736636478 3.7087354182671497 0.0,4.0 4.0 4.0
1.5629245139570949 3.6820194138097615 0.0,1.4984263736636478 3.7087354182671497 0.0,4.0 4.0 -4.0
1.4984263736636478 3.7087354182671497 0.0,1.4334717981812015 3.734321705988807 0.0,4.0 4.0 4.0
1.4984263736636478 3.7087354182671497 0.0,1.4334717981812015 3.734321705988807 0.0,4.0 4.0 -4.0
1.4334717981812015 3.734321705988807 0.0,1.3680805733026753 3.7587704831436333 0.0,4.0 4.0 4.0
1.4334717981812015 3.734321705988807 0.0,1.3680805733026753 3.7587704831436333 0.0,4.0 4.0 -4.0
1.3680805733026753 3.7587704831436333 0.0,1.302272617828627 3.782074302397267 0.0,4.0 4.0 4.0
1.3680805733026753 3.7587704831436333 0.0,1.302272617828627 3.782074302397267 0.0,4.0 4.0 -4.0
1.302272617828627 3.782074302397267 0.0,1.2360679774997898 3.804226065180614 0.0,4.0 4.0 4.0
1.302272617828627 3.782074302397267 0.0,1.2360679774997898 3.804226065180614 0.0,4.0 4.0 -4.0
1.2360679774997898 3.804226065180614 0.0,1.169486818890947 3.8252190238521417 0.0,4.0 4.0 4.0
1.2360679774997898 3.804226065180614 0.0,1.169486818890947 3.8252190238521417 0.0,4.0 4.0 -4.0
1.169486818890947 3.8252190238521417 0.0,1.1025494232679967 3.8450467837532756 0.0,4.0 4.0 4.0
1.169486818890947 3.8252190238521417 0.0,1.1025494232679967 3.8450467837532756 0.0,4.0 4.0 -4.0
1.1025494232679967 3.8450467837532756 0.0,1.035276180410083 3.8637033051562732 0.0,4.0 4.0 4.0
1.1025494232679967 3.8450467837532756 0.0,1.035276180410083 3.8637033051562732 0.0,4.0 4.0 -4.0
1.035276180410083 3.8637033051562732 0.0,0.9676875823986707 3.881182905103986 0.0,4.0 4.0 4.0
1.035276180410083 3.8637033051562732 0.0,0.9676875823986707 3.881182905103986 0.0,4.0 4.0 -4.0
0.9676875823986707 3.881182905103986 0.0,0.8998042173754597 3.897480259140941 0.0,4.0 4.0 4.0
0.9676875823986707 3.881182905103986 0.0,0.8998042173754597 3.897480259140941 0.0,4.0 4.0 -4.0
0.8998042173754597 3.897480259140941 0.0,0.8316467632710378 3.9125904029352223 0.0,4.0 4.0 4.0
0.8998042173754597 3.897480259140941 0.0,0.8316467632710378 3.9125904029352223 0.0,4.0 4.0 -4.0
0.8316467632710378 3.9125904029352223 0.0,0.7632359815061797 3.926508733790656 0.0,4.0 4.0 4.0
0.8316467632710378 3.9125904029352223 0.0,0.7632359815061797 3.926508733790656 0.0,4.0 4.0 -4.0
0.7632359815061797 3.926508733790656 0.0,0.6945927106677217 3.939231012048832 0.0,4.0 4.0 4.0
0.7632359815061797 3.926508733790656 0.0,0.6945927106677217 3.939231012048832 0.0,4.0 4.0 -4.0
0.6945927106677217 3.939231012048832 0.0,0.6257378601609237 3.950753362380551 0.0,4.0 4.0 4.0
0.6945927106677217 3.939231012048832 0.0,0.6257378601609237 3.950753362380551 0.0,4.0 4.0 -4.0
0.6257378601609237 3.950753362380551 0.0,0.5566924038402619 3.9610722749662814 0.0,4.0 4.0 4.0
0.6257378601609237 3.950753362380551 0.0,0.5566924038402619 3.9610722749662814 0.0,4.0 4.0 -4.0
0.5566924038402619 3.9610722749662814 0.0,0.48747737362058996 3.970184606565288 0.0,4.0 4.0 4.0
0.5566924038402619 3.9610722749662814 0.0,0.48747737362058996 3.970184606565288 0.0,4.0 4.0 -4.0
0.48747737362058996 3.970184606565288 0.0,0.41811385307061383 3.978087581473093 0.0,4.0 4.0 4.0
0.48747737362058996 3.970184606565288 0.0,0.41811385307061383 3.978087581473093 0.0,4.0 4.0 -4.0
0.41811385307061383 3.978087581473093 0.0,0.34862297099063255 3.984778792366982 0.0,4.0 4.0 4.0
0.41811385307061383 3.978087581473093 0.0,0.34862297099063255 3.984778792366982 0.0,4.0 4.0 -4.0
0.34862297099063255 3.984778792366982 0.0,0.27902589497650093 3.990256201039297 0.0,4.0 4.0 4.0
0.34862297099063255 3.984778792366982 0.0,0.27902589497650093 3.990256201039297 0.0,4.0 4.0 -4.0
0.27902589497650093 3.990256201039297 0.0,0.20934382497177587 3.9945181390182953 0.0,4.0 4.0 4.0
0.27902589497650093 3.990256201039297 0.0,0.20934382497177587 3.9945181390182953 0.0,4.0 4.0 -4.0
0.20934382497177587 3.9945181390182953 0.0,0.13959798681000432 3.997563308076383 0.0,4.0 4.0 4.0
0.20934382497177587 3.9945181390182953 0.0,0.13959798681000432 3.997563308076383 0.0,4.0 4.0 -4.0
0.13959798681000432 3.997563308076383 0.0,0.0698096257491344 3.999390780625565 0.0,4.0 4.0 4.0
0.13959798681000432 3.997563308076383 0.0,0.0698096257491344 3.999390780625565 0.0,4.0 4.0 -4.0
0.0698096257491344 3.999390780625565 0.0,2.4492935982947064E-16 4.0 0.0,4.0 4.0 4.0
0.0698096257491344 3.999390780625565 0.0,2.4492935982947064E-16 4.0 0.0,4.0 4.0 -4.0
2.4492935982947064E-16 4.0 0.0,-0.06980962574913391 3.999390780625565 0.0,4.0 4.0 4.0
2.4492935982947064E-16 4.0 0.0,-0.06980962574913391 3.999390780625565 0.0,4.0 4.0 -4.0
-0.06980962574913391 3.999390780625565 0.0,-0.13959798681000382 3.997563308076383 0.0,4.0 4.0 4.0
-0.06980962574913391 3.999390780625565 0.0,-0.13959798681000382 3.997563308076383 0.0,4.0 4.0 -4.0
-0.13959798681000382 3.997563308076383 0.0,-0.20934382497177537 3.9945181390182953 0.0,4.0 4.0 4.0
-0.13959798681000382 3.997563308076383 0.0,-0.20934382497177537 3.9945181390182953 0.0,4.0 4.0 -4.0
-0.20934382497177537 3.9945181390182953 0.0,-0.2790258949765013 3.990256201039297 0.0,4.0 4.0 4.0
-0.20934382497177537 3.9945181390182953 0.0,-0.2790258949765013 3.990256201039297 0.0,4.0 4.0 -4.0
-0.2790258949765013 3.990256201039297 0.0,-0.34862297099063294 3.984778792366982 0.0,4.0 4.0 4.0
-0.2790258949765013 3.990256201039297 0.0,-0.34862297099063294 3.984778792366982 0.0,4.0 4.0 -4.0
-0.34862297099063294 3.984778792366982 0.0,-0.4181138530706142 3.978087581473093 0.0,4.0 4.0 4.0
-0.34862297099063294 3.984778792366982 0.0,-0.4181138530706142 3.978087581473093 0.0,4.0 4.0 -4.0
-0.4181138530706142 3.978087581473093 0.0,-0.48747737362058946 3.9701846065652884 0.0,4.0 4.0 4.0
-0.4181138530706142 3.978087581473093 0.0,-0.48747737362058946 3.9701846065652884 0.0,4.0 4.0 -4.0
-0.48747737362058946 3.9701846065652884 0.0,-0.5566924038402614 3.9610722749662814 0.0,4.0 4.0 4.0
-0.48747737362058946 3.9701846065652884 0.0,-0.5566924038402614 3.9610722749662814 0.0,4.0 4.0 -4.0
-0.5566924038402614 3.9610722749662814 0.0,-0.6257378601609233 3.950753362380551 0.0,4.0 4.0 4.0
-0.5566924038402614 3.9610722749662814 0.0,-0.6257378601609233 3.950753362380551 0.0,4.0 4.0 -4.0
-0.6257378601609233 3.950753362380551 0.0,-0.6945927106677212 3.939231012048832 0.0,4.0 4.0 4.0
-0.6257378601609233 3.950753362380551 0.0,-0.6945927106677212 3.939231012048832 0.0,4.0 4.0 -4.0
-0.6945927106677212 3.939231012048832 0.0,-0.7632359815061792 3.926508733790656 0.0,4.0 4.0 4.0
-0.6945927106677212 3.939231012048832 0.0,-0.7632359815061792 3.926508733790656 0.0,4.0 4.0 -4.0
-0.7632359815061792 3.926508733790656 0.0,-0.8316467632710374 3.9125904029352228 0.0,4.0 4.0 4.0
-0.7632359815061792 3.926508733790656 0.0,-0.8316467632710374 3.9125904029352228 0.0,4.0 4.0 -4.0
-0.8316467632710374 3.9125904029352228 0.0,-0.8998042173754601 3.897480259140941 0.0,4.0 4.0 4.0
-0.8316467632710374 3.9125904029352228 0.0,-0.8998042173754601 3.897480259140941 0.0,4.0 4.0 -4.0
-0.8998042173754601 3.897480259140941 0.0,-0.9676875823986711 3.881182905103986 0.0,4.0 4.0 4.0
-0.8998042173754601 3.897480259140941 0.0,-0.9676875823986711 3.881182905103986 0.0,4.0 4.0 -4.0
-0.9676875823986711 3.881182905103986 0.0,-1.0352761804100834 3.8637033051562732 0.0,4.0 4.0 4.0
-0.9676875823986711 3.881182905103986 0.0,-1.0352761804100834 3.8637033051562732 0.0,4.0 4.0 -4.0
-1.0352761804100834 3.8637033051562732 0.0,-1.1025494232679962 3.8450467837532756 0.0,4.0 4.0 4.0
-1.0352761804100834 3.8637033051562732 0.0,-1.1025494232679962 3.8450467837532756 0.0,4.0 4.0 -4.0
-1.1025494232679962 3.8450467837532756 0.0,-1.1694868188909466 3.825219023852142 0.0,4.0 4.0 4.0
-1.1025494232679962 3.8450467837532756 0.0,-1.1694868188909466 3.825219023852142 0.0,4.0 4.0 -4.0
-1.1694868188909466 3.825219023852142 0.0,-1.2360679774997894 3.8042260651806146 0.0,4.0 4.0 4.0
-1.1694868188909466 3.825219023852142 0.0,-1.2360679774997894 3.8042260651806146 0.0,4.0 4.0 -4.0
-1.2360679774997894 3.8042260651806146 0.0,-1.3022726178286266 3.7820743023972674 0.0,4.0 4.0 4.0
-1.2360679774997894 3.8042260651806146 0.0,-1.3022726178286266 3.7820743023972674 0.0,4.0 4.0 -4.0
-1.3022726178286266 3.7820743023972674 0.0,-1.3680805733026749 3.7587704831436337 0.0,4.0 4.0 4.0
-1.3022726178286266 3.7820743023972674 0.0,-1.3680805733026749 3.7587704831436337 0.0,4.0 4.0 -4.0
-1.3680805733026749 3.7587704831436337 0.0,-1.433471798181201 3.734321705988807 0.0,4.0 4.0 4.0
-1.3680805733026749 3.7587704831436337 0.0,-1.433471798181201 3.734321705988807 0.0,4.0 4.0 -4.0
-1.433471798181201 3.734321705988807 0.0,-1.4984263736636483 3.7087354182671497 0.0,4.0 4.0 4.0
-1.433471798181201 3.734321705988807 0.0,-1.4984263736636483 3.7087354182671497 0.0,4.0 4.0 -4.0
-1.4984263736636483 3.7087354182671497 0.0,-1.562924513957095 3.682019413809761 0.0,4.0 4.0 4.0
-1.4984263736636483 3.7087354182671497 0.0,-1.562924513957095 3.682019413809761 0.0,4.0 4.0 -4.0
-1.562924513957095 3.682019413809761 0.0,-1.626946572303201 3.6541818305704035 0.0,4.0 4.0 4.0
-1.562924513957095 3.682019413809761 0.0,-1.626946572303201 3.6541818305704035 0.0,4.0 4.0 -4.0
-1.626946572303201 3.6541818305704035 0.0,-1.6904730469627973 3.6252311481466 0.0,4.0 4.0 4.0
-1.626946572303201 3.6541818305704035 0.0,-1.6904730469627973 3.6252311481466 0.0,4.0 4.0 -4.0
-1.6904730469627973 3.6252311481466 0.0,-1.75348458715631 3.5951761851966677 0.0,4.0 4.0 4.0
-1.6904730469627973 3.6252311481466 0.0,-1.75348458715631 3.5951761851966677 0.0,4.0 4.0 -4.0
-1.75348458715631 3.5951761851966677 0.0,-1.8159619989581868 3.5640260967534716 0.0,4.0 4.0 4.0
-1.75348458715631 3.5951761851966677 0.0,-1.8159619989581868 3.5640260967534716 0.0,4.0 4.0 -4.0
-1.8159619989581868 3.5640260967534716 0.0,-1.8778862511435637 3.5317903714357075 0.0,4.0 4.0 4.0
-1.8159619989581868 3.5640260967534716 0.0,-1.8778862511435637 3.5317903714357075 0.0,4.0 4.0 -4.0
-1.8778862511435637 3.5317903714357075 0.0,-1.939238480985348 3.4984788285575834 0.0,4.0 4.0 4.0
-1.8778862511435637 3.5317903714357075 0.0,-1.939238480985348 3.4984788285575834 0.0,4.0 4.0 -4.0
-1.939238480985348 3.4984788285575834 0.0,-1.9999999999999991 3.464101615137755 0.0,4.0 4.0 4.0
-1.939238480985348 3.4984788285575834 0.0,-1.9999999999999991 3.464101615137755 0.0,4.0 4.0 -4.0
-1.9999999999999991 3.464101615137755 0.0,-2.060152299640217 3.4286692028084493 0.0,4.0 4.0 4.0
-1.9999999999999991 3.464101615137755 0.0,-2.060152299640217 3.4286692028084493 0.0,4.0 4.0 -4.0
-2.060152299640217 3.4286692028084493 0.0,-2.119677056932819 3.3921923846257043 0.0,4.0 4.0 4.0
-2.060152299640217 3.4286692028084493 0.0,-2.119677056932819 3.3921923846257043 0.0,4.0 4.0 -4.0
-2.119677056932819 3.3921923846257043 0.0,-2.1785561400601083 3.3546822717816958 0.0,4.0 4.0 4.0
-2.119677056932819 3.3921923846257043 0.0,-2.1785561400601083 3.3546822717816958 0.0,4.0 4.0 -4.0
-2.1785561400601083 3.3546822717816958 0.0,-2.2367716138829867 3.316150290220167 0.0,4.0 4.0 4.0
-2.1785561400601083 3.3546822717816958 0.0,-2.2367716138829867 3.316150290220167 0.0,4.0 4.0 -4.0
-2.2367716138829867 3.316150290220167 0.0,-2.2943057454041846 3.2766081771559668 0.0,4.0 4.0 4.0
-2.2367716138829867 3.316150290220167 0.0,-2.2943057454041846 3.2766081771559668 0.0,4.0 4.0 -4.0
-2.2943057454041846 3.2766081771559668 0.0,-2.351141009169892 3.23606797749979 0.0,4.0 4.0 4.0
-2.2943057454041846 3.2766081771559668 0.0,-2.351141009169892 3.23606797749979 0.0,4.0 4.0 -4.0
