3.7820743023972674 5.0 1.3022726178286268,3.7587704831436337 0.0 1.3680805733026749,3.7587704831436337 5.0 1.3680805733026749
3.7587704831436337 0.0 1.3680805733026749,3.7587704831436337 5.0 1.3680805733026749,3.734321705988807 0.0 1.433471798181201
3.7587704831436337 5.0 1.3680805733026749,3.734321705988807 0.0 1.433471798181201,3.734321705988807 5.0 1.433471798181201
3.734321705988807 0.0 1.433471798181201,3.734321705988807 5.0 1.433471798181201,3.7087354182671497 0.0 1.498426373663648
3.734321705988807 5.0 1.433471798181201,3.7087354182671497 0.0 1.498426373663648,3.7087354182671497 5.0 1.498426373663648
3.7087354182671497 0.0 1.498426373663648,3.7087354182671497 5.0 1.498426373663648,3.6820194138097615 0.0 1.562924513957095
3.7087354182671497 5.0 1.498426373663648,3.6820194138097615 0.0 1.562924513957095,3.6820194138097615 5.0 1.562924513957095
3.6820194138097615 0.0 1.562924513957095,3.6820194138097615 5.0 1.562924513957095,3.6541818305704035 0.0 1.6269465723032008
3.6820194138097615 5.0 1.562924513957095,3.6541818305704035 0.0 1.6269465723032008,3.6541818305704035 5.0 1.6269465723032008
3.6541818305704035 0.0 1.6269465723032008,3.6541818305704035 5.0 1.6269465723032008,3.6252311481465997 0.0 1.6904730469627978
3.6541818305704035 5.0 1.6269465723032008,3.6252311481465997 0.0 1.6904730469627978,3.6252311481465997 5.0 1.6904730469627978
3.6252311481465997 0.0 1.6904730469627978,3.6252311481465997 5.0 1.6904730469627978,3.595176185196668 0.0 1.7534845871563096
3.6252311481465997 5.0 1.6904730469627978,3.595176185196668 0.0 1.7534845871563096,3.595176185196668 5.0 1.7534845871563096
3.595176185196668 0.0 1.7534845871563096,3.595176185196668 5.0 1.7534845871563096,3.5640260967534716 0.0 1.815961998958187
3.595176185196668 5.0 1.7534845871563096,3.5640260967534716 0.0 1.815961998958187,3.5640260967534716 5.0 1.815961998958187
3.5640260967534716 0.0 1.815961998958187,3.5640260967534716 5.0 1.815961998958187,3.531790371435708 0.0 1.8778862511435632
3.5640260967534716 5.0 1.815961998958187,3.531790371435708 0.0 1.8778862511435632,3.531790371435708 5.0 1.8778862511435632
3.531790371435708 0.0 1.8778862511435632,3.531790371435708 5.0 1.8778862511435632,3.498478828557583 0.0 1.9392384809853482
3.531790371435708 5.0 1.8778862511435632,3.498478828557583 0.0 1.9392384809853482,3.498478828557583 5.0 1.9392384809853482
3.498478828557583 0.0 1.9392384809853482,3.498478828557583 5.0 1.9392384809853482,3.464101615137755 0.0 1.9999999999999998
3.498478828557583 5.0 1.9392384809853482,3.464101615137755 0.0 1.9999999999999998,3.464101615137755 5.0 1.9999999999999998
3.464101615137755 0.0 1.9999999999999998,3.464101615137755 5.0 1.9999999999999998,3.4286692028084493 0.0 2.0601522996402166
3.464101615137755 5.0 1.9999999999999998,3.4286692028084493 0.0 2.0601522996402166,3.4286692028084493 5.0 2.0601522996402166
3.4286692028084493 0.0 2.0601522996402166,3.4286692028084493 5.0 2.0601522996402166,3.392192384625704 0.0 2.1196770569328196
3.4286692028084493 5.0 2.0601522996402166,3.392192384625704 0.0 2.1196770569328196,3.392192384625704 5.0 2.1196770569328196
3.392192384625704 0.0 2.1196770569328196,3.392192384625704 5.0 2.1196770569328196,3.354682271781696 0.0 2.1785561400601083
3.392192384625704 5.0 2.1196770569328196,3.354682271781696 0.0 2.1785561400601083,3.354682271781696 5.0 2.1785561400601083
3.354682271781696 0.0 2.1785561400601083,3.354682271781696 5.0 2.1785561400601083,3.3161502902201665 0.0 2.2367716138829876
3.354682271781696 5.0 2.1785561400601083,3.3161502902201665 0.0 2.2367716138829876,3.3161502902201665 5.0 2.2367716138829876
3.3161502902201665 0.0 2.2367716138829876,3.3161502902201665 5.0 2.2367716138829876,3.276608177155967 0.0 2.294305745404184
3.3161502902201665 5.0 2.2367716138829876,3.276608177155967 0.0 2.294305745404184,3.276608177155967 5.0 2.294305745404184
3.276608177155967 0.0 2.294305745404184,3.276608177155967 5.0 2.294305745404184,3.23606797749979 0.0 2.3511410091698925
3.276608177155967 5.0 2.294305745404184,3.23606797749979 0.0 2.3511410091698925,3.23606797749979 5.0 2.3511410091698925
3.23606797749979 0.0 2.3511410091698925,3.23606797749979 5.0 2.3511410091698925,3.1945420401891713 0.0 2.407260092608193
3.23606797749979 5.0 2.3511410091698925,3.1945420401891713 0.0 2.407260092608193,3.1945420401891713 5.0 2.407260092608193
3.1945420401891713 0.0 2.407260092608193,3.1945420401891713 5.0 2.407260092608193,3.1520430144268876 0.0 2.462645901302633
3.1945420401891713 5.0 2.407260092608193,3.1520430144268876 0.0 2.462645901302633,3.1520430144268876 5.0 2.462645901302633
3.1520430144268876 0.0 2.462645901302633,3.1520430144268876 5.0 2.462645901302633,3.1085838458278836 0.0 2.5172815641993496
3.1520430144268876 5.0 2.462645901302633,3.1085838458278836 0.0 2.5172815641993496,3.1085838458278836 5.0 2.5172815641993496
3.1085838458278836 0.0 2.5172815641993496,3.1085838458278836 5.0 2.5172815641993496,3.064177772475912 0.0 2.571150438746157
3.1085838458278836 5.0 2.5172815641993496,3.064177772475912 0.0 2.571150438746157,3.064177772475912 5.0 2.571150438746157
3.064177772475912 0.0 2.571150438746157,3.064177772475912 5.0 2.571150438746157,3.018838320891088 0.0 2.624236115962029
3.064177772475912 5.0 2.571150438746157,3.018838320891088 0.0 2.624236115962029,3.018838320891088 5.0 2.624236115962029
3.018838320891088 0.0 2.624236115962029,3.018838320891088 5.0 2.624236115962029,2.972579301909577 0.0 2.676522425435433
3.018838320891088 5.0 2.624236115962029,2.972579301909577 0.0 2.676522425435433,2.972579301909577 5.0 2.676522425435433
2.972579301909577 0.0 2.676522425435433,2.972579301909577 5.0 2.676522425435433,2.925414806476682 0.0 2.727993440249994
2.972579301909577 5.0 2.676522425435433,2.925414806476682 0.0 2.727993440249994,2.925414806476682 5.0 2.727993440249994
2.925414806476682 0.0 2.727993440249994,2.925414806476682 5.0 2.727993440249994,2.8773592013546048 0.0 2.778633481835989
2.925414806476682 5.0 2.727993440249994,2.8773592013546048 0.0 2.778633481835989,2.8773592013546048 5.0 2.778633481835989
2.8773592013546048 0.0 2.778633481835989,2.8773592013546048 5.0 2.778633481835989,2.8284271247461903 0.0 2.82842712474619
2.8773592013546048 5.0 2.778633481835989,2.8284271247461903 0.0 2.82842712474619,2.8284271247461903 5.0 2.82842712474619
2.8284271247461903 0.0 2.82842712474619,2.8284271247461903 5.0 2.82842712474619,2.778633481835989 0.0 2.8773592013546043
2.8284271247461903 5.0 2.82842712474619,2.778633481835989 0.0 2.8773592013546043,2.778633481835989 5.0 2.8773592013546043
2.778633481835989 0.0 2.8773592013546043,2.778633481835989 5.0 2.8773592013546043,2.727993440249994 0.0 2.925414806476682
2.778633481835989 5.0 2.8773592013546043,2.727993440249994 0.0 2.925414806476682,2.727993440249994 5.0 2.925414806476682
2.727993440249994 0.0 2.925414806476682,2.727993440249994 5.0 2.925414806476682,2.676522425435433 0.0 2.972579301909577
2.727993440249994 5.0 2.925414806476682,2.676522425435433 0.0 2.972579301909577,2.676522425435433 5.0 2.972579301909577
2.676522425435433 0.0 2.972579301909577,2.676522425435433 5.0 2.972579301909577,2.624236115962029 0.0 3.018838320891088
2.676522425435433 5.0 2.972579301909577,2.624236115962029 0.0 3.018838320891088,2.624236115962029 5.0 3.018838320891088
2.624236115962029 0.0 3.018838320891088,2.624236115962029 5.0 3.018838320891088,2.5711504387461575 0.0 3.064177772475912
2.624236115962029 5.0 3.018838320891088,2.5711504387461575 0.0 3.064177772475912,2.5711504387461575 5.0 3.064177772475912
2.5711504387461575 0.0 3.064177772475912,2.5711504387461575 5.0 3.064177772475912,2.51728156419935 0.0 3.1085838458278836
2.5711504387461575 5.0 3.064177772475912,2.51728156419935 0.0 3.1085838458278836,2.51728156419935 5.0 3.1085838458278836
2.51728156419935 0.0 3.1085838458278836,2.51728156419935 5.0 3.1085838458278836,2.462645901302633 0.0 3.152043014426888
2.51728156419935 5.0 3.1085838458278836,2.462645901302633 0.0 3.152043014426888,2.462645901302633 5.0 3.152043014426888
2.462645901302633 0.0 3.152043014426888,2.462645901302633 5.0 3.152043014426888,2.4072600926081935 0.0 3.1945420401891713
2.462645901302633 5.0 3.152043014426888,2.4072600926081935 0.0 3.1945420401891713,2.4072600926081935 5.0 3.1945420401891713
2.4072600926081935 0.0 3.1945420401891713,2.4072600926081935 5.0 3.1945420401891713,2.3511410091698925 0.0 3.23606797749979
2.4072600926081935 5.0 3.1945420401891713,2.3511410091698925 0.0 3.23606797749979,2.3511410091698925 5.0 3.23606797749979
2.3511410091698925 0.0 3.23606797749979,2.3511410091698925 5.0 3.23606797749979,2.2943057454041846 0.0 3.276608177155967
2.3511410091698925 5.0 3.23606797749979,2.2943057454041846 0.0 3.276608177155967,2.2943057454041846 5.0 3.276608177155967
2.2943057454041846 0.0 3.276608177155967,2.2943057454041846 5.0 3.276608177155967,2.236771613882987 0.0 3.316150290220167
2.2943057454041846 5.0 3.276608177155967,2.236771613882987 0.0 3.316150290220167,2.236771613882987 5.0 3.316150290220167
2.236771613882987 0.0 3.316150290220167,2.236771613882987 5.0 3.316150290220167,2.1785561400601083 0.0 3.354682271781696
2.236771613882987 5.0 3.316150290220167,2.1785561400601083 0.0 3.354682271781696,2.1785561400601083 5.0 3.354682271781696
2.1785561400601083 0.0 3.354682271781696,2.1785561400601083 5.0 3.354682271781696,2.1196770569328196 0.0 3.392192384625704
2.1785561400601083 5.0 3.354682271781696,2.1196770569328196 0.0 3.392192384625704,2.1196770569328196 5.0 3.392192384625704
2.1196770569328196 0.0 3.392192384625704,2.1196770569328196 5.0 3.392192384625704,2.0601522996402166 0.0 3.4286692028084493
2.1196770569328196 5.0 3.392192384625704,2.0601522996402166 0.0 3.4286692028084493,2.0601522996402166 5.0 3.4286692028084493
2.0601522996402166 0.0 3.4286692028084493,2.0601522996402166 5.0 3.4286692028084493,2.0000000000000004 0.0 3.4641016151377544
2.0601522996402166 5.0 3.4286692028084493,2.0000000000000004 0.0 3.4641016151377544,2.0000000000000004 5.0 3.4641016151377544
2.0000000000000004 0.0 3.4641016151377544,2.0000000000000004 5.0 3.4641016151377544,1.9392384809853485 0.0 3.498478828557583
2.0000000000000004 5.0 3.4641016151377544,1.9392384809853485 0.0 3.498478828557583,1.9392384809853485 5.0 3.498478828557583
1.9392384809853485 0.0 3.498478828557583,1.9392384809853485 5.0 3.498478828557583,1.8778862511435634 0.0 3.5317903714357075
1.9392384809853485 5.0 3.498478828557583,1.8778862511435634 0.0 3.5317903714357075,1.8778862511435634 5.0 3.5317903714357075
1.8778862511435634 0.0 3.5317903714357075,1.8778862511435634 5.0 3.5317903714357075,1.8159619989581872 0.0 3.564026096753471
1.8778862511435634 5.0 3.5317903714357075,1.8159619989581872 0.0 3.564026096753471,1.8159619989581872 5.0 3.564026096753471
1.8159619989581872 0.0 3.564026096753471,1.8159619989581872 5.0 3.564026096753471,1.7534845871563098 0.0 3.595176185196668
1.8159619989581872 5.0 3.564026096753471,1.7534845871563098 0.0 3.595176185196668,1.7534845871563098 5.0 3.595176185196668
1.7534845871563098 0.0 3.595176185196668,1.7534845871563098 5.0 3.595176185196668,1.6904730469627978 0.0 3.6252311481465997
1.7534845871563098 5.0 3.595176185196668,1.6904730469627978 0.0 3.6252311481465997,1.6904730469627978 5.0 3.6252311481465997
1.6904730469627978 0.0 3.6252311481465997,1.6904730469627978 5.0 3.6252311481465997,1.6269465723032008 0.0 3.6541818305704035
1.6904730469627978 5.0 3.6252311481465997,1.6269465723032008 0.0 3.6541818305704035,1.6269465723032008 5.0 3.6541818305704035
1.6269465723032008 0.0 3.6541818305704035,1.6269465723032008 5.0 3.6541818305704035,1.5629245139570949 0.0 3.6820194138097615
1.6269465723032008 5.0 3.6541818305704035,1.5629245139570949 0.0 3.6820194138097615,1.5629245139570949 5.0 3.6820194138097615
1.5629245139570949 0.0 3.6820194138097615,1.5629245139570949 5.0 3.6820194138097615,1.4984263736636478 0.0 3.7087354182671497
1.5629245139570949 5.0 3.6820194138097615,1.4984263736636478 0.0 3.7087354182671497,1.4984263736636478 5.0 3.7087354182671497
1.4984263736636478 0.0 3.7087354182671497,1.4984263736636478 5.0 3.7087354182671497,1.4334717981812015 0.0 3.734321705988807
1.4984263736636478 5.0 3.7087354182671497,1.4334717981812015 0.0 3.734321705988807,1.4334717981812015 5.0 3.734321705988807
1.4334717981812015 0.0 3.734321705988807,1.4334717981812015 5.0 3.734321705988807,1.3680805733026753 0.0 3.7587704831436333
1.4334717981812015 5.0 3.734321705988807,1.3680805733026753 0.0 3.7587704831436333,1.3680805733026753 5.0 3.7587704831436333
1.3680805733026753 0.0 3.7587704831436333,1.3680805733026753 5.0 3.7587704831436333,1.302272617828627 0.0 3.782074302397267
1.3680805733026753 5.0 3.7587704831436333,1.302272617828627 0.0 3.782074302397267,1.302272617828627 5.0 3.782074302397267
1.302272617828627 0.0 3.782074302397267,1.302272617828627 5.0 3.782074302397267,1.2360679774997898 0.0 3.804226065180614
1.302272617828627 5.0 3.782074302397267,1.2360679774997898 0.0 3.804226065180614,1.2360679774997898 5.0 3.804226065180614
1.2360679774997898 0.0 3.804226065180614,1.2360679774997898 5.0 3.804226065180614,1.169486818890947 0.0 3.8252190238521417
1.2360679774997898 5.0 3.804226065180614,1.169486818890947 0.0 3.8252190238521417,1.169486818890947 5.0 3.8252190238521417
1.169486818890947 0.0 3.8252190238521417,1.169486818890947 5.0 3.8252190238521417,1.1025494232679967 0.0 3.8450467837532756
1.169486818890947 5.0 3.8252190238521417,1.1025494232679967 0.0 3.8450467837532756,1.1025494232679967 5.0 3.8450467837532756
1.1025494232679967 0.0 3.8450467837532756,1.1025494232679967 5.0 3.8450467837532756,1.035276180410083 0.0 3.8637033051562732
1.1025494232679967 5.0 3.8450467837532756,1.035276180410083 0.0 3.8637033051562732,1.035276180410083 5.0 3.8637033051562732
1.035276180410083 0.0 3.8637033051562732,1.035276180410083 5.0 3.8637033051562732,0.9676875823986707 0.0 3.881182905103986
1.035276180410083 5.0 3.8637033051562732,0.9676875823986707 0.0 3.881182905103986,0.9676875823986707 5.0 3.881182905103986
0.9676875823986707 0.0 3.881182905103986,0.9676875823986707 5.0 3.881182905103986,0.8998042173754597 0.0 3.897480259140941
0.9676875823986707 5.0 3.881182905103986,0.8998042173754597 0.0 3.897480259140941,0.8998042173754597 5.0 3.897480259140941
0.8998042173754597 0.0 3.897480259140941,0.8998042173754597 5.0 3.897480259140941,0.8316467632710378 0.0 3.9125904029352223
0.8998042173754597 5.0 3.897480259140941,0.8316467632710378 0.0 3.9125904029352223,0.8316467632710378 5.0 3.9125904029352223
0.8316467632710378 0.0 3.9125904029352223,0.8316467632710378 5.0 3.9125904029352223,0.7632359815061797 0.0 3.926508733790656
0.8316467632710378 5.0 3.9125904029352223,0.7632359815061797 0.0 3.926508733790656,0.7632359815061797 5.0 3.926508733790656
0.7632359815061797 0.0 3.926508733790656,0.7632359815061797 5.0 3.926508733790656,0.6945927106677217 0.0 3.939231012048832
0.7632359815061797 5.0 3.926508733790656,0.6945927106677217 0.0 3.939231012048832,0.6945927106677217 5.0 3.939231012048832
0.6945927106677217 0.0 3.939231012048832,0.6945927106677217 5.0 3.939231012048832,0.6257378601609237 0.0 3.950753362380551
0.6945927106677217 5.0 3.939231012048832,0.6257378601609237 0.0 3.950753362380551,0.6257378601609237 5.0 3.950753362380551
0.6257378601609237 0.0 3.950753362380551,0.6257378601609237 5.0 3.950753362380551,0.5566924038402619 0.0 3.9610722749662814
0.6257378601609237 5.0 3.950753362380551,0.5566924038402619 0.0 3.9610722749662814,0.5566924038402619 5.0 3.9610722749662814
0.5566924038402619 0.0 3.9610722749662814,0.5566924038402619 5.0 3.9610722749662814,0.48747737362058996 0.0 3.970184606565288
0.5566924038402619 5.0 3.9610722749662814,0.48747737362058996 0.0 3.970184606565288,0.48747737362058996 5.0 3.970184606565288
0.48747737362058996 0.0 3.970184606565288,0.48747737362058996 5.0 3.970184606565288,0.41811385307061383 0.0 3.978087581473093
0.48747737362058996 5.0 3.970184606565288,0.41811385307061383 0.0 3.978087581473093,0.41811385307061383 5.0 3.978087581473093
0.41811385307061383 0.0 3.978087581473093,0.41811385307061383 5.0 3.978087581473093,0.34862297099063255 0.0 3.984778792366982
0.41811385307061383 5.0 3.978087581473093,0.34862297099063255 0.0 3.984778792366982,0.34862297099063255 5.0 3.984778792366982
0.34862297099063255 0.0 3.984778792366982,0.34862297099063255 5.0 3.984778792366982,0.27902589497650093 0.0 3.990256201039297
0.34862297099063255 5.0 3.984778792366982,0.27902589497650093 0.0 3.990256201039297,0.27902589497650093 5.0 3.990256201039297
0.27902589497650093 0.0 3.990256201039297,0.27902589497650093 5.0 3.990256201039297,0.20934382497177587 0.0 3.9945181390182953
0.27902589497650093 5.0 3.990256201039297,0.20934382497177587 0.0 3.9945181390182953,0.20934382497177587 5.0 3.9945181390182953
0.20934382497177587 0.0 3.9945181390182953,0.20934382497177587 5.0 3.9945181390182953,0.13959798681000432 0.0 3.997563308076383
0.20934382497177587 5.0 3.9945181390182953,0.13959798681000432 0.0 3.997563308076383,0.13959798681000432 5.0 3.997563308076383
0.13959798681000432 0.0 3.997563308076383,0.13959798681000432 5.0 3.997563308076383,0.0698096257491344 0.0 3.999390780625565
0.13959798681000432 5.0 3.997563308076383,0.0698096257491344 0.0 3.999390780625565,0.0698096257491344 5.0 3.999390780625565
0.0698096257491344 0.0 3.999390780625565,0.0698096257491344 5.0 3.999390780625565,2.4492935982947064E-16 0.0 4.0
0.0698096257491344 5.0 3.999390780625565,2.4492935982947064E-16 0.0 4.0,2.4492935982947064E-16 5.0 4.0
2.4492935982947064E-16 0.0 4.0,2.4492935982947064E-16 5.0 4.0,-0.06980962574913391 0.0 3.999390780625565
2.4492935982947064E-16 5.0 4.0,-0.06980962574913391 0.0 3.999390780625565,-0.06980962574913391 5.0 3.999390780625565
-0.06980962574913391 0.0 3.999390780625565,-0.06980962574913391 5.0 3.999390780625565,-0.13959798681000382 0.0 3.997563308076383
-0.06980962574913391 5.0 3.999390780625565,-0.13959798681000382 0.0 3.997563308076383,-0.13959798681000382 5.0 3.997563308076383
-0.13959798681000382 0.0 3.997563308076383,-0.13959798681000382 5.0 3.997563308076383,-0.20934382497177537 0.0 3.9945181390182953
-0.13959798681000382 5.0 3.997563308076383,-0.20934382497177537 0.0 3.9945181390182953,-0.20934382497177537 5.0 3.9945181390182953
-0.20934382497177537 0.0 3.9945181390182953,-0.20934382497177537 5.0 3.9945181390182953,-0.2790258949765013 0.0 3.990256201039297
-0.20934382497177537 5.0 3.9945181390182953,-0.2790258949765013 0.0 3.990256201039297,-0.2790258949765013 5.0 3.990256201039297
-0.2790258949765013 0.0 3.990256201039297,-0.2790258949765013 5.0 3.990256201039297,-0.34862297099063294 0.0 3.984778792366982
-0.2790258949765013 5.0 3.990256201039297,-0.34862297099063294 0.0 3.984778792366982,-0.34862297099063294 5.0 3.984778792366982
-0.34862297099063294 0.0 3.984778792366982,-0.34862297099063294 5.0 3.984778792366982,-0.4181138530706142 0.0 3.978087581473093
-0.34862297099063294 5.0 3.984778792366982,-0.4181138530706142 0.0 3.978087581473093,-0.4181138530706142 5.0 3.978087581473093
-0.4181138530706142 0.0 3.978087581473093,-0.4181138530706142 5.0 3.978087581473093,-0.48747737362058946 0.0 3.9701846065652884
-0.4181138530706142 5.0 3.978087581473093,-0.48747737362058946 0.0 3.9701846065652884,-0.48747737362058946 5.0 3.9701846065652884
-0.48747737362058946 0.0 3.9701846065652884,-0.48747737362058946 5.0 3.9701846065652884,-0.5566924038402614 0.0 3.9610722749662814
-0.48747737362058946 5.0 3.9701846065652884,-0.5566924038402614 0.0 3.9610722749662814,-0.5566924038402614 5.0 3.9610722749662814
-0.5566924038402614 0.0 3.9610722749662814,-0.5566924038402614 5.0 3.9610722749662814,-0.6257378601609233 0.0 3.950753362380551
-0.5566924038402614 5.0 3.9610722749662814,-0.6257378601609233 0.0 3.950753362380551,-0.6257378601609233 5.0 3.950753362380551
-0.6257378601609233 0.0 3.950753362380551,-0.6257378601609233 5.0 3.950753362380551,-0.6945927106677212 0.0 3.939231012048832
-0.6257378601609233 5.0 3.950753362380551,-0.6945927106677212 0.0 3.939231012048832,-0.6945927106677212 5.0 3.939231012048832
-0.6945927106677212 0.0 3.939231012048832,-0.6945927106677212 5.0 3.939231012048832,-0.7632359815061792 0.0 3.926508733790656
-0.6945927106677212 5.0 3.939231012048832,-0.7632359815061792 0.0 3.926508733790656,-0.7632359815061792 5.0 3.926508733790656
-0.7632359815061792 0.0 3.926508733790656,-0.7632359815061792 5.0 3.926508733790656,-0.8316467632710374 0.0 3.9125904029352228
-0.7632359815061792 5.0 3.926508733790656,-0.8316467632710374 0.0 3.9125904029352228,-0.8316467632710374 5.0 3.9125904029352228
-0.8316467632710374 0.0 3.9125904029352228,-0.8316467632710374 5.0 3.9125904029352228,-0.8998042173754601 0.0 3.897480259140941
-0.8316467632710374 5.0 3.9125904029352228,-0.8998042173754601 0.0 3.897480259140941,-0.8998042173754601 5.0 3.897480259140941
-0.8998042173754601 0.0 3.897480259140941,-0.8998042173754601 5.0 3.897480259140941,-0.9676875823986711 0.0 3.881182905103986
-0.8998042173754601 5.0 3.897480259140941,-0.9676875823986711 0.0 3.881182905103986,-0.9676875823986711 5.0 3.881182905103986
-0.9676875823986711 0.0 3.881182905103986,-0.9676875823986711 5.0 3.881182905103986,-1.0352761804100834 0.0 3.8637033051562732
-0.9676875823986711 5.0 3.881182905103986,-1.0352761804100834 0.0 3.8637033051562732,-1.0352761804100834 5.0 3.8637033051562732
-1.0352761804100834 0.0 3.8637033051562732,-1.0352761804100834 5.0 3.8637033051562732,-1.1025494232679962 0.0 3.8450467837532756
-1.0352761804100834 5.0 3.8637033051562732,-1.1025494232679962 0.0 3.8450467837532756,-1.1025494232679962 5.0 3.8450467837532756
-1.1025494232679962 0.0 3.8450467837532756,-1.1025494232679962 5.0 3.8450467837532756,-1.1694868188909466 0.0 3.825219023852142
-1.1025494232679962 5.0 3.8450467837532756,-1.1694868188909466 0.0 3.825219023852142,-1.1694868188909466 5.0 3.825219023852142
-1.1694868188909466 0.0 3.825219023852142,-1.1694868188909466 5.0 3.825219023852142,-1.2360679774997894 0.0 3.8042260651806146
-1.1694868188909466 5.0 3.825219023852142,-1.2360679774997894 0.0 3.8042260651806146,-1.2360679774997894 5.0 3.8042260651806146
-1.2360679774997894 0.0 3.8042260651806146,-1.2360679774997894 5.0 3.8042260651806146,-1.3022726178286266 0.0 3.7820743023972674
-1.2360679774997894 5.0 3.8042260651806146,-1.3022726178286266 0.0 3.7820743023972674,-1.3022726178286266 5.0 3.7820743023972674
-1.3022726178286266 0.0 3.7820743023972674,-1.3022726178286266 5.0 3.7820743023972674,-1.3680805733026749 0.0 3.7587704831436337
